Date,Open,High,Low,Close,Adj Close,Volume
2016-08-01,517.041992,519.499023,510.173004,513.023987,473.602325,922
2016-08-02,510.385010,510.385010,495.726013,495.726013,457.633545,143
2016-08-03,500.122009,500.122009,496.502991,496.502991,458.350861,33
2016-08-04,504.998993,510.795013,499.250000,499.497986,461.115662,566
2016-08-05,518.263000,522.999023,517.021973,521.333984,481.273743,1429
2016-08-08,517.682983,522.776978,517.682983,520.960022,480.928528,187
2016-08-09,523.218994,524.999023,519.054993,524.999023,484.657166,557
2016-08-10,515.898010,520.981018,515.898010,519.833984,479.889069,263
2016-08-11,519.028015,521.854004,519.028015,521.854004,481.753845,280
2016-08-12,519.916016,521.784973,513.000000,513.000000,473.580200,162
2016-08-15,520.109985,526.500000,520.109985,526.500000,486.042786,119
2016-08-16,528.065979,529.750977,524.862000,526.991028,486.496033,618
2016-08-17,528.231018,528.231018,508.295990,512.783020,473.379913,289
2016-08-18,535.111023,538.026001,532.932007,533.117981,492.152252,398
2016-08-19,540.111023,542.013000,537.000977,538.822021,497.418030,575
2016-08-22,548.989990,549.000000,540.000977,540.000977,498.506317,675
2016-08-23,548.643005,549.999023,545.000977,545.000977,503.122162,640
2016-08-24,537.010010,541.999023,534.000000,541.999023,500.350861,188
2016-08-25,532.739014,533.000000,528.801025,528.801025,488.167023,705
2016-08-26,526.000000,534.513977,524.148010,534.513977,493.440979,266
2016-08-29,534.999023,536.341980,529.000000,535.770996,494.601410,189
2016-08-30,535.989990,541.820007,535.961975,539.252014,497.814972,436
2016-08-31,538.252014,538.252014,531.377991,534.000000,492.966553,193
2016-09-01,521.763000,521.763000,506.100006,511.998993,472.656067,553
2016-09-02,520.000977,522.382019,517.500977,520.927979,480.898956,464
2016-09-05,518.999023,526.674988,518.999023,524.000000,483.734924,948
2016-09-06,536.054016,543.078003,535.000000,535.002014,493.891541,189
2016-09-07,539.000977,541.754028,537.309021,541.754028,500.124695,118
2016-09-08,537.137024,539.179993,531.448975,537.361023,496.069244,61
2016-09-09,516.010010,516.010010,503.441010,514.000000,474.503326,670
2016-09-12,471.000000,488.000000,466.240997,488.000000,450.501190,1586
2016-09-13,495.497009,508.313995,494.200989,494.200989,456.225708,505
2016-09-14,497.498993,499.500000,494.678009,499.500000,461.117554,188
2016-09-15,492.987000,499.997986,492.987000,499.997986,461.577271,112
2016-09-16,499.997986,499.997986,497.252991,497.651001,459.410645,71
2016-09-19,518.922974,518.922974,505.000000,505.000000,466.194916,687
2016-09-20,522.020020,530.000000,520.000977,530.000000,489.273834,225
2016-09-21,530.000000,531.148987,523.721008,523.721008,483.477386,208
2016-09-22,547.835999,550.000000,539.283020,539.283020,497.843536,816
2016-09-23,518.000977,519.500000,512.765015,512.765015,473.363251,191
2016-09-26,511.000000,511.000000,504.955994,506.730011,467.791992,149
2016-09-27,509.854004,512.000000,507.075989,508.661987,469.575500,150
2016-09-28,509.276001,512.604004,507.237000,510.546997,471.315674,229
2016-09-29,522.448975,522.448975,515.000000,515.000000,475.426514,564
2016-09-30,518.737976,523.247986,517.000000,521.515991,481.441803,297
2016-10-04,521.760010,527.999023,521.760010,527.000000,486.504456,245
2016-10-05,531.999023,538.500000,527.526978,538.500000,497.120667,331
2016-10-06,545.583984,549.383972,543.096008,544.999023,503.120331,506
2016-10-07,547.758972,549.932007,542.948975,543.905029,502.110352,525
